444,30,12560
444,31,12560
444,32,48500
444,33,48500
444,34,48210
444,35,48320
444,36,48400
444,37,48220
444,38,48220
444,39,48800
444,40,30450
444,41,07140
444,42,07460
444,43,07120
444,44,07150
444,45,07700
444,46,07700
444,47,26700
444,48,26230
444,49,26230
444,50,84600
444,51,26110
444,52,26110
444,53,26510
444,54,26510
444,55,05150
444,56,05700
444,57,05700
444,58,05700
444,59,05300
444,60,05110
444,61,04250
444,62,04250
444,63,04140
444,64,04340
444,65,04340
444,66,04400
444,67,04400
444,68,04850
445,-12,33260
445,-11,40460
445,-10,40460
445,-9,33770
445,-8,33830
445,-7,33125
445,-6,33125
445,-5,33113
445,-4,33730
445,-3,33210
445,-2,33210
445,-1,33124
445,0,47180
445,1,47200
445,2,47200
445,3,47350
445,4,47350
445,5,47380
445,6,47290
445,7,47290
445,8,47150
445,9,47500
445,10,47500
445,11,46700
445,12,46220
445,13,46140
445,14,46090
445,15,46090
445,16,46330
445,17,46330
445,18,46160
445,19,12260
445,20,12260
445,21,12700
445,22,12220
445,23,12390
445,24,12330
445,25,12330
445,26,12340
445,27,12340
445,28,12500
445,29,12500
445,30,12130
445,31,48340
445,32,48500
445,33,48100
445,34,48000
445,35,48000
445,36,48000
445,37,48190
445,38,48190
445,39,48800
445,40,07140
445,41,07140
445,42,07260
445,43,07110
445,44,07120
445,45,07170
445,46,07400
445,47,26780
445,48,26780
445,49,26230
445,50,26770
445,51,26220
445,52,26220
445,53,26470
445,54,26470
445,55,26310
445,56,26310
445,57,05140
445,58,05400
445,59,05400
445,60,05000
445,61,05130
445,62,05190
445,63,05230
445,64,05160
445,65,05200
445,66,05200
445,67,04530
445,68,04530
446,-12,33115
446,-11,33470
446,-10,33470
446,-9,33380
446,-8,33770
446,-7,33114
446,-6,33650
446,-5,33650
446,-4,33720
446,-3,33210
446,-2,33490
446,-1,33190
446,0,33190
446,1,33190
446,2,47120
446,3,47800
446,4,47800
446,5,47410
446,6,47290
446,7,47210
446,8,47210
446,9,47150
446,10,47500
446,11,24550
446,12,46250
446,13,46150
446,14,46310
446,15,46240
446,16,46360
446,17,46320
446,18,46160
446,19,46100
446,20,46100
446,21,46100
446,22,12300
446,23,12300
446,24,12320
446,25,12320
446,26,12140
446,27,12190
446,28,12210
446,29,12470
446,30,12470
446,31,48100
446,32,48100
446,33,48100
446,34,48100
446,35,48700
446,36,48000
446,37,48170
446,38,48300
446,39,48250
446,40,07590
446,41,07110
446,42,07110
446,43,07110
446,44,07200
446,45,07170
446,46,07400
446,47,07400
446,48,26740
446,49,26160
446,50,26160
446,51,26460
446,52,26460
446,53,26340
446,54,26310
446,55,26310
446,56,26310
446,57,05140
446,58,05140
446,59,05400
446,60,05400
446,61,05000
446,62,05260
446,63,05160
446,64,05160
446,65,05380
446,66,05600
446,67,05560
446,68,04530
446,69,04530
447,-10,33980
447,-9,33380
447,-8,33380
447,-7,33610
447,-6,33850
447,-5,33650
447,-4,33640
447,-3,33760
447,-2,33760
447,-1,33540
447,0,33540
447,1,33580
447,2,47120
447,3,47120
447,4,24500
447,5,24500
447,6,24560
447,7,24560
447,8,47210
447,9,24540
447,10,24550
447,11,24170
447,12,24250
447,13,46340
447,14,46300
447,15,46300
447,16,46240
447,17,46240
447,18,46320
447,19,46120
447,20,46100
447,21,46270
447,22,15600
447,23,15340
447,24,15340
447,25,15120
447,26,12460
447,27,12460
447,28,12210
447,29,12210
447,30,15110
447,32,48130
447,33,48130
447,34,48700
447,35,48700
447,36,48170
447,37,48170
447,38,48300
447,39,07590
447,40,07330
447,41,07510
447,42,07560
447,43,07600
447,44,07600
447,45,07170
447,46,07210
447,47,07210
447,48,26270
447,49,26400
447,50,26400
447,51,26400
447,52,26340
447,53,26340
447,54,26150
447,55,26410
447,56,26410
447,57,26620
447,58,26620
447,59,05250
447,60,05500
447,61,05500
447,62,05260
447,63,05170
447,64,05170
447,65,05310
447,66,05600
447,67,05600
447,68,05600
447,69,05350
447,70,05460
448,-12,33950
448,-11,33740
448,-10,33138
448,-9,33127
448,-8,33127
448,-7,33600
448,-6,33400
448,-5,33360
448,-4,33370
448,-3,33420
448,-2,33420
448,-1,33420
448,0,33350
448,1,33890
448,2,33220
448,3,24240
448,4,24240
448,5,24240
448,6,24560
448,7,24150
448,8,24480
448,9,24480
448,10,24170
448,11,24250
448,12,24250
448,13,24250
448,14,46300
448,15,46350
448,16,46500
448,17,46500
448,18,46500
448,19,46120
448,20,46210
448,21,46210
448,22,15600
448,23,15220
448,24,15220
448,25,15130
448,26,12600
448,27,12600
448,28,12420
448,29,15110
448,30,15110
448,31,48310
448,32,48200
448,33,48200
448,34,48120
448,35,48120
448,36,48600
448,37,48600
448,38,43340
448,39,43420
448,40,07470
448,41,07510
448,42,07450
448,43,07530
448,44,07190
448,45,07190
448,46,07000
448,47,07800
448,48,26250
448,49,26800
448,50,26120
448,51,26400
448,52,26400
448,53,26150
448,54,26150
448,55,38930
448,56,38930
448,57,38710
448,58,38710
448,59,38970
448,60,05800
448,61,05800
448,62,05800
448,63,05800
448,64,05290
448,65,05120
448,66,05120
448,67,05350
448,68,05350
448,69,05460
448,70,05460
449,-12,33680
449,-11,33680
449,-10,33680
449,-9,33160
449,-8,33160
449,-7,33160
449,-6,33520
449,-5,33560
449,-4,33450
449,-3,33126
449,-2,33330
449,-1,33330
449,0,33350
449,1,24230
449,2,24610
449,3,24130
449,4,24130
449,5,24100
449,6,24520
449,7,24150
449,8,24510
449,9,24510
449,10,24220
449,11,24220
449,12,24200
449,13,24370
449,14,24370
449,15,46200
449,16,46600
449,17,46600
449,18,46130
449,19,46130
449,20,46190
449,21,15290
449,22,15290
449,23,15220
449,24,15000
449,25,15130
449,26,15130
449,27,12600
449,28,15230
449,29,15260
449,30,15260
449,31,15110
449,32,15320
449,33,48140
449,34,48140
449,35,43170
449,36,43580
449,37,43580
449,38,43510
